title|url|sentence|label
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|:root {|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-textLight300: #D4D4D4;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-textLight400: #A3A3A3;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-textLight500: #8C8C8C;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-textLight600: #737373;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-textLight700: #525252;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-textLight800: #404040;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-textLight900: #262626;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-textLight950: #171717;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-textDark0: #FCFCFC;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-textDark50: #F5F5F5;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-textDark100: #E5E5E5;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-textDark200: #DBDBDB;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-textDark300: #D4D4D4;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-textDark400: #A3A3A3;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-textDark500: #8C8C8C;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-textDark600: #737373;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-textDark700: #525252;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-textDark800: #404040;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-textDark900: #262626;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-textDark950: #171717;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-borderDark0: #FCFCFC;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-borderDark50: #F5F5F5;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-borderDark100: #E5E5E5;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-borderDark200: #DBDBDB;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-borderDark300: #D4D4D4;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-borderDark400: #A3A3A3;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-borderDark500: #8C8C8C;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-borderDark600: #737373;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-borderDark700: #525252;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-borderDark800: #404040;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-borderDark900: #262626;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-borderDark950: #171717;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-borderLight0: #FCFCFC;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-borderLight50: #F5F5F5;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-borderLight100: #E5E5E5;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-borderLight200: #DBDBDB;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-borderLight300: #D4D4D4;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-borderLight400: #A3A3A3;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-borderLight500: #8C8C8C;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-borderLight600: #737373;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-borderLight700: #525252;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-borderLight800: #404040;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-borderLight900: #262626;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-borderLight950: #171717;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundDark0: #FCFCFC;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundDark50: #F5F5F5;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundDark100: #F1F1F1;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundDark200: #DBDBDB;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundDark300: #D4D4D4;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundDark400: #A3A3A3;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundDark500: #8C8C8C;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundDark600: #737373;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundDark700: #525252;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundDark800: #404040;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundDark900: #262626;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundDark950: #171717;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundLight0: #FCFCFC;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundLight50: #F5F5F5;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundLight100: #F1F1F1;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundLight200: #DBDBDB;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundLight300: #D4D4D4;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundLight400: #A3A3A3;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundLight500: #8C8C8C;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundLight600: #737373;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundLight700: #525252;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundLight800: #404040;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundLight900: #262626;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundLight950: #171717;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundLightError: #FEF1F1;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundDarkError: #422B2B;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundLightWarning: #FFF4EB;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundDarkWarning: #412F23;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundLightSuccess: #EDFCF2;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundDarkSuccess: #1C2B21;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundLightInfo: #EBF8FE;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundDarkInfo: #1A282E;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundLightMuted: #F6F6F7;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-backgroundDarkMuted: #252526;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-white: #FFFFFF;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-black: #000000;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-systemWhite: #FFFFFF;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-systemBlack: #111111;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-systemBlack100: #121212;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-systemBlue200: #48B6FF;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-systemBlue500: #1D609E;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-systemBlue1000: #1F3F66;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-systemBlackOpacity35: #00000059;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-systemBlackOpacity85: #000000D9;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-systemTextBlack: #000000;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-systemTextWhite: #FFFFFF;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-systemGrey100: #ECECEC;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-systemGrey200: #EBEBEB;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-systemGrey300: #EDEDED;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-systemGrey600: #CCCCCC;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-systemGrey800: #777777;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-systemGrey900: #999999;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-systemScheduleGrey: #AAAAAA;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-systemTimeBackgroundGrey: #191E24;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-systemTimeLightGrey: #36404D;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-systemGunmetal: #242A33;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-systemGunmetalLight: #2D3540;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-systemLive: #DF0000;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-systemBadgeNew: #D1132C;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-systemBadgeRed: #D1132C;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-systemBadgeUpdated: #E79701;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-systemBadgeBackground: #061426;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-systemLinkBlue: #1773C7;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-systemWarning: #D78100;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--colors-systemGreen: #009B3E;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-0: 0px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-1: 4px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-2: 8px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-3: 12px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-4: 16px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-5: 20px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-6: 24px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-7: 28px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-8: 32px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-9: 36px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-10: 40px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-11: 44px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-12: 48px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-15: 60px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-16: 64px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-20: 80px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-24: 96px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-25: 100px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-32: 128px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-40: 160px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-48: 192px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-50: 200px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-56: 224px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-64: 256px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-70: 280px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-72: 288px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-75: 300px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-80: 320px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-96: 384px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-100: 400px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-125: 500px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-150: 600px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-200: 800px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-295: 1180px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-px: 1px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-0\u002e5: 2px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-1\u002e5: 6px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-2\u002e5: 10px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-3\u002e5: 14px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-4\u002e5: 18px;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-1\u002f2: 50%;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-1\u002f3: 33.333%;|0
Suspect identified after 7 San Antonio Police officers injured in late-night shootout|https://news4sanantonio.com/news/local/four-san-antonio-police-officers-shot-in-stone-oak-shooting|--space-2\u002f3: 66.666%;|0
